등록구분,진행상태,ECN No.,프로젝트,긴급도,중요도,등록일,요청 파트(부서),완료예정일,조치완료일,대책파트/협력사
C2,완료,CH000019053,P3,상,Medium,2017-11-11,D16,2017-11-11,2017-11-11,D16
C2,완료,CH000019054,P3,상,Medium,2017-11-11,D16,2017-11-11,2017-11-11,D16
C2,완료,CH000019055,P3,상,Medium,2017-11-11,D16,2017-11-11,2017-11-11,D16
C2,완료,CH000019056,P3,상,Medium,2017-11-11,D17,2017-11-11,2017-11-11,D17
C2,완료,CH000019057,P3,상,Medium,2017-11-11,D17,2017-11-11,2017-11-11,D17
C2,완료,CH000019058,P3,상,Medium,2017-11-11,D85,2017-11-11,2017-11-11,D85
C2,완료,CH000019059,P3,상,Medium,2017-11-11,D85,2017-11-11,2017-11-11,D85
C2,완료,CH000019060,P3,상,Medium,2017-11-11,D17,2017-11-11,2017-11-11,D17
C3,완료,CH000019061,P3,상,Low,2017-11-10,D42,2017-11-17,2017-11-11,D16
C3,완료,CH000019062,P3,상,Low,2017-11-10,D16,2017-11-18,2017-11-18,D22
C3,완료,CH000019063,P3,상,Low,2017-11-10,D16,2017-11-11,2017-11-11,D63
C3,완료,CH000019064,P3,상,Low,2017-11-10,D16,2017-11-10,2017-11-11,D17
C3,완료,CH000019065,P3,상,Low,2017-11-10,D16,2017-11-18,2017-11-20,D17
C3,완료,CH000019066,P3,상,Low,2017-11-10,D16,2017-11-13,2017-11-11,D17
C3,완료,CH000019067,P3,상,Low,2017-11-10,D16,2017-11-11,2017-11-11,D17
C3,완료,CH000019068,P3,상,Low,2017-11-10,D16,2017-11-12,2017-11-13,D17
C3,완료,CH000019069,P3,상,Low,2017-11-10,D16,2017-11-16,2017-11-17,D17
C3,완료,CH000019070,P3,상,Low,2017-11-10,D16,2017-11-11,2017-11-12,D15
C3,완료,CH000019071,P3,상,Low,2017-11-10,D16,2017-11-11,2017-11-12,D15
C3,완료,CH000019072,P3,상,Low,2017-11-10,D16,2017-11-10,2017-11-11,D17
C3,완료,CH000019073,P3,상,Low,2017-11-10,D16,2017-11-18,2017-11-20,D17
C3,완료,CH000019074,P3,상,Low,2017-11-10,D16,2017-11-13,2017-11-11,D17
C3,완료,CH000019075,P3,상,Low,2017-11-10,D16,2017-11-11,2017-11-11,D17
C2,완료,CH000019076,P3,상,Medium,2017-11-10,D97,2017-11-10,2017-11-10,D97
C2,완료,CH000019077,P3,상,Medium,2017-11-10,D108,2017-11-10,2017-11-10,D108
C2,완료,CH000019078,P3,상,Medium,2017-11-10,D42,2017-11-10,2017-11-10,D42
C2,완료,CH000019079,P3,상,Medium,2017-11-10,D99,2017-11-10,2017-11-10,D99
C2,완료,CH000019080,P3,상,Medium,2017-11-10,D99,2017-11-10,2017-11-10,D99
C2,완료,CH000019081,P3,상,Medium,2017-11-10,D85,2017-11-10,2017-11-10,D85
C2,완료,CH000019082,P3,상,Medium,2017-11-10,D17,2017-11-10,2017-11-10,D17
C2,완료,CH000019083,P3,상,Medium,2017-11-10,D17,2017-11-10,2017-11-10,D17
C2,완료,CH000019084,P3,상,Medium,2017-11-10,D17,2017-11-10,2017-11-10,D17
C2,완료,CH000019085,P3,상,Medium,2017-11-10,D16,2017-11-10,2017-11-10,D16
C2,완료,CH000019086,P3,상,Medium,2017-11-10,D99,2017-11-10,2017-11-10,D99
C2,완료,CH000019087,P3,상,Medium,2017-11-10,D99,2017-11-10,2017-11-10,D99
C2,완료,CH000019088,P3,상,Medium,2017-11-10,D99,2017-11-10,2017-11-10,D99
C2,완료,CH000019089,P3,상,Medium,2017-11-10,D99,2017-11-10,2017-11-10,D99
C8,완료,CH000019090,P3,상,Low,2017-11-10,D16,2017-11-18,2017-11-19,D17
C8,완료,CH000019091,P3,상,Low,2017-11-10,D16,2017-11-18,2017-11-18,D99
C8,완료,CH000019092,P3,상,Low,2017-11-10,D16,2017-12-01,2017-12-02,D17
C3,완료,CH000019093,P3,상,Low,2017-11-09,D16,2017-11-18,2017-11-18,D22
C3,완료,CH000019094,P3,상,Low,2017-11-09,D16,2017-11-17,2017-11-11,D16
C3,완료,CH000019095,P3,상,Low,2017-11-09,D16,2017-11-18,2017-11-18,D22
C3,완료,CH000019096,P3,상,Low,2017-11-09,D16,2017-11-09,2017-11-10,D17
C3,완료,CH000019097,P3,상,Low,2017-11-09,D97,2017-11-10,2017-11-10,D17
C3,완료,CH000019098,P3,상,Low,2017-11-09,D16,2017-11-17,2017-11-11,D16
C3,완료,CH000019099,P3,상,Low,2017-11-09,D16,2017-11-10,2017-11-10,D17
C3,완료,CH000019100,P3,상,Low,2017-11-09,D16,2017-11-11,2017-11-12,D17
C3,완료,CH000019101,P3,상,Low,2017-11-09,D16,2017-11-12,2017-11-13,D17
C3,완료,CH000019102,P3,상,Low,2017-11-09,D16,2017-11-09,2017-11-10,D17
C3,완료,CH000019103,P3,상,Low,2017-11-09,D16,2017-11-10,2017-11-11,D17
C3,완료,CH000019104,P3,상,Low,2017-11-09,D16,2017-11-11,2017-11-12,D17
C3,완료,CH000019105,P3,상,Low,2017-11-09,D16,2017-11-12,2017-11-13,D17
C3,완료,CH000019106,P3,상,Low,2017-11-09,D16,2017-11-10,2017-11-11,D15
C3,완료,CH000019107,P3,상,Low,2017-11-09,D16,2017-11-18,2017-11-18,D22
C3,완료,CH000019108,P3,상,Low,2017-11-09,D16,2017-12-02,2017-12-03,D17
C3,완료,CH000019109,P3,상,Low,2017-11-09,D16,2017-11-23,2017-11-24,D17
C3,완료,CH000019110,P3,상,Low,2017-11-09,D16,2017-11-12,2017-11-12,D22
C3,완료,CH000019111,P3,상,Low,2017-11-09,D16,2017-11-09,2017-11-10,D17
C3,완료,CH000019112,P3,상,Low,2017-11-09,D16,2017-11-10,2017-11-11,D15
C3,완료,CH000019113,P3,상,Low,2017-11-09,D16,2017-11-12,2017-11-13,D63
C3,완료,CH000019114,P3,상,Low,2017-11-09,D23,2017-11-09,2017-11-09,D42
C3,완료,CH000019115,P3,상,Low,2017-11-09,D16,2017-11-18,2017-11-24,D17
C3,완료,CH000019116,P3,상,Low,2017-11-09,D16,2017-11-10,2017-11-11,D15
C3,완료,CH000019117,P3,상,Low,2017-11-09,D16,2017-11-10,2017-11-11,D15
C3,완료,CH000019118,P3,상,Low,2017-11-09,D16,2017-11-10,2017-11-11,D15
C3,완료,CH000019119,P3,상,Low,2017-11-09,D16,2017-11-10,2017-11-11,D15
C3,완료,CH000019120,P3,상,Low,2017-11-09,D16,2017-11-09,2017-11-10,D17
C3,완료,CH000019121,P3,상,Low,2017-11-09,D16,2017-11-18,2017-11-24,D17
C2,완료,CH000019122,P3,상,Medium,2017-11-09,D97,2017-11-09,2017-11-09,D97
C2,완료,CH000019123,P3,상,Medium,2017-11-09,D17,2017-11-09,2017-11-09,D17
C2,완료,CH000019124,P3,상,Medium,2017-11-09,D55,2017-11-09,2017-11-09,D55
C2,완료,CH000019125,P3,상,Medium,2017-11-09,D17,2017-11-09,2017-11-09,D17
C2,완료,CH000019126,P3,상,Medium,2017-11-09,D3,2017-11-09,2017-11-09,D3
C2,완료,CH000019127,P3,상,Medium,2017-11-09,D85,2017-11-09,2017-11-09,D85
C2,완료,CH000019128,P3,상,Medium,2017-11-09,D85,2017-11-09,2017-11-09,D85
C2,완료,CH000019129,P3,상,Medium,2017-11-09,D97,2017-11-09,2017-11-09,D97
C2,완료,CH000019130,P3,상,Medium,2017-11-09,D97,2017-11-09,2017-11-09,D97
C2,완료,CH000019131,P3,상,Medium,2017-11-09,D99,2017-11-09,2017-11-09,D99
C2,완료,CH000019132,P3,상,Medium,2017-11-09,D55,2017-11-09,2017-11-09,D55
C2,완료,CH000019133,P3,상,Medium,2017-11-09,D99,2017-11-09,2017-11-09,D99
C2,완료,CH000019134,P3,상,Medium,2017-11-09,D99,2017-11-09,2017-11-09,D99
C2,완료,CH000019135,P3,상,Medium,2017-11-09,D99,2017-11-09,2017-11-09,D99
C2,완료,CH000019136,P3,상,Medium,2017-11-09,D97,2017-11-09,2017-11-09,D97
C2,완료,CH000019137,P3,상,Medium,2017-11-09,D16,2017-11-09,2017-11-09,D16
C2,완료,CH000019138,P3,상,Medium,2017-11-09,D85,2017-11-09,2017-11-09,D85
C2,완료,CH000019139,P3,상,Medium,2017-11-09,D97,2017-11-09,2017-11-09,D97
C2,완료,CH000019140,P3,상,Medium,2017-11-09,D17,2017-11-09,2017-11-09,D17
C2,완료,CH000019141,P3,상,Medium,2017-11-09,D16,2017-11-09,2017-11-09,D16
C4,완료,CH000019142,P3,상,Medium,2017-11-09,D102,2017-11-10,2017-11-10,D42
C6,등록취소,CH000019143,P3,상,Medium,2017-11-09,D105,,,D70
C6,등록취소,CH000019144,P3,상,Medium,2017-11-09,D105,,,D70
C6,등록취소,CH000019145,P3,상,Medium,2017-11-09,D105,,,D70
C6,등록취소,CH000019146,P3,상,Medium,2017-11-09,D105,,,D70
C6,등록취소,CH000019147,P3,상,Medium,2017-11-09,D105,,,D70
C6,등록취소,CH000019148,P3,상,Medium,2017-11-09,D105,,,D70
C6,등록취소,CH000019149,P3,상,Medium,2017-11-09,D105,,,D70
C6,등록취소,CH000019150,P3,상,Medium,2017-11-09,D105,,,D70
C6,등록취소,CH000019151,P3,상,Medium,2017-11-09,D105,,,D70
C6,등록취소,CH000019152,P3,상,Medium,2017-11-09,D105,,,D70
C6,등록취소,CH000019153,P3,상,Medium,2017-11-09,D105,,,D70
C6,등록취소,CH000019154,P3,상,Medium,2017-11-09,D105,,,D70
C6,등록취소,CH000019155,P3,상,Medium,2017-11-09,D105,,,D70
C8,완료,CH000019156,P3,상,Low,2017-11-09,D16,2017-11-18,2017-11-18,D99
C2,완료,CH000019157,P3,상,Medium,2017-11-08,D64,2017-11-08,2017-11-08,D64
C2,완료,CH000019158,P3,상,Medium,2017-11-07,D97,2017-11-07,2017-11-07,D97
C2,완료,CH000019159,P3,상,Medium,2017-11-07,D97,2017-11-07,2017-11-07,D97
C2,완료,CH000019160,P3,상,Medium,2017-11-07,D97,2017-11-07,2017-11-07,D97
C2,완료,CH000019161,P3,상,Medium,2017-11-07,D97,2017-11-07,2017-11-07,D97
C2,완료,CH000019162,P3,상,Medium,2017-11-07,D97,2017-11-07,2017-11-07,D97
C2,완료,CH000019163,P3,상,Medium,2017-11-07,D97,2017-11-07,2017-11-07,D97
C2,완료,CH000019164,P3,상,Medium,2017-11-07,D97,2017-11-07,2017-11-07,D97
C2,완료,CH000019165,P3,상,Medium,2017-11-07,D97,2017-11-07,2017-11-07,D97
C2,완료,CH000019166,P3,상,Medium,2017-11-07,D97,2017-11-07,2017-11-07,D97
C2,완료,CH000019167,P3,상,Medium,2017-11-07,D97,2017-11-07,2017-11-07,D97
C2,완료,CH000019168,P3,상,Medium,2017-11-07,D97,2017-11-07,2017-11-07,D97
C2,완료,CH000019169,P3,상,Medium,2017-11-07,D97,2017-11-07,2017-11-07,D97
C2,완료,CH000019170,P3,상,Medium,2017-11-07,D97,2017-11-07,2017-11-07,D97
C2,완료,CH000019171,P3,상,Medium,2017-11-07,D97,2017-11-07,2017-11-07,D97
C2,완료,CH000019172,P3,상,Medium,2017-11-07,D97,2017-11-07,2017-11-07,D97
C2,완료,CH000019173,P3,상,Medium,2017-11-07,D97,2017-11-07,2017-11-07,D97
C2,완료,CH000019174,P3,상,Medium,2017-11-07,D97,2017-11-07,2017-11-07,D97
C2,완료,CH000019175,P3,상,Medium,2017-11-07,D97,2017-11-07,2017-11-07,D97
C2,완료,CH000019176,P3,상,Medium,2017-11-07,D97,2017-11-07,2017-11-07,D97
C2,완료,CH000019177,P3,상,Medium,2017-11-07,D97,2017-11-07,2017-11-07,D97
C2,완료,CH000019178,P3,상,Medium,2017-11-07,D97,2017-11-07,2017-11-07,D97
C2,완료,CH000019179,P3,상,Medium,2017-11-07,D97,2017-11-07,2017-11-07,D97
C2,완료,CH000019180,P3,상,Medium,2017-11-07,D17,2017-11-07,2017-11-07,D17
C3,완료,CH000019181,P3,상,Low,2017-11-06,D16,2017-11-18,2017-11-18,D22
C3,완료,CH000019182,P3,상,Low,2017-11-06,D23,2017-11-10,2017-11-11,D40
C3,완료,CH000019183,P3,상,Low,2017-11-06,D23,2017-11-11,2017-11-11,D21
C3,완료,CH000019184,P3,상,Low,2017-11-06,D23,2017-11-17,2017-11-17,D22
C3,완료,CH000019185,P3,상,Low,2017-11-06,D23,2017-11-12,2017-11-12,D22
C3,완료,CH000019186,P3,상,Low,2017-11-06,D23,2017-11-11,2017-11-11,D21
C3,완료,CH000019187,P3,상,Low,2017-11-06,D23,2017-11-17,2017-11-17,D22
C3,완료,CH000019188,P3,상,Low,2017-11-06,D23,2017-11-12,2017-11-12,D22
C3,완료,CH000019189,P3,상,Low,2017-11-06,D16,2018-05-15,2018-05-04,D17
C3,완료,CH000019190,P3,상,Low,2017-11-06,D16,2017-11-17,2017-11-11,D16
C3,완료,CH000019191,P3,상,Low,2017-11-06,D16,2017-11-19,2017-11-20,D17
C3,완료,CH000019192,P3,상,Low,2017-11-06,D16,2018-05-15,2018-05-06,D17
C3,완료,CH000019193,P3,상,Low,2017-11-06,D16,2021-08-02,2021-08-02,D17
C3,완료,CH000019194,P3,상,Low,2017-11-06,D16,2017-11-17,2017-11-17,D22
C3,완료,CH000019195,P3,상,Low,2017-11-06,D16,2017-11-09,2017-11-10,D17
C3,완료,CH000019196,P3,상,Low,2017-11-06,D16,2017-11-17,2017-11-11,D16
C3,완료,CH000019197,P3,상,Low,2017-11-06,D16,2017-11-09,2017-11-10,D63
C3,완료,CH000019198,P3,상,Low,2017-11-06,D16,2017-11-17,2017-11-17,D22
C3,완료,CH000019199,P3,상,Low,2017-11-06,D16,2017-11-17,2017-11-11,D16
C3,완료,CH000019200,P3,상,Low,2017-11-06,D16,2017-11-09,2017-11-10,D17
C3,완료,CH000019201,P3,상,Low,2017-11-06,D16,2017-11-09,2017-11-10,D63
C3,완료,CH000019202,P3,상,Low,2017-11-06,D16,2017-11-17,2017-11-17,D22
C3,완료,CH000019203,P3,상,Low,2017-11-06,D16,2017-11-17,2017-11-11,D16
C3,완료,CH000019204,P3,상,Low,2017-11-06,D16,2017-11-09,2017-11-10,D17
C3,완료,CH000019205,P3,상,Low,2017-11-06,D16,2017-11-17,2017-11-11,D16
C3,완료,CH000019206,P3,상,Low,2017-11-06,D16,2017-11-19,2017-11-20,D17
C3,완료,CH000019207,P3,상,Low,2017-11-06,D16,2017-11-09,2017-11-10,D17
C3,완료,CH000019208,P3,상,Low,2017-11-06,D16,2017-11-11,2017-11-12,D17
C3,완료,CH000019209,P3,상,Low,2017-11-06,D16,2017-11-10,2017-11-10,D17
C3,완료,CH000019210,P3,상,Low,2017-11-06,D16,2017-11-09,2017-11-10,D17
C3,완료,CH000019211,P3,상,Low,2017-11-06,D16,2017-11-13,2017-11-13,D17
C3,완료,CH000019212,P3,상,Low,2017-11-06,D16,2018-03-12,2018-03-15,D17
C3,완료,CH000019213,P3,상,Low,2017-11-06,D16,2017-11-10,2017-11-10,D17
C3,완료,CH000019214,P3,상,Low,2017-11-06,D16,2017-11-13,2017-11-13,D17
C3,완료,CH000019215,P3,상,Low,2017-11-06,D16,2017-11-09,2017-11-10,D17
C3,완료,CH000019216,P3,상,Low,2017-11-06,D16,2018-03-12,2018-03-15,D17
C3,완료,CH000019217,P3,상,Low,2017-11-06,D16,2017-11-11,2017-11-11,D17
C2,완료,CH000019218,P3,상,Medium,2017-11-06,D97,2017-11-06,2017-11-06,D97
C2,완료,CH000019219,P3,상,Medium,2017-11-06,D17,2017-11-06,2017-11-06,D17
C2,완료,CH000019220,P3,상,Medium,2017-11-06,D97,2017-11-06,2017-11-06,D97
C2,완료,CH000019221,P3,상,Medium,2017-11-06,D17,2017-11-06,2017-11-06,D17
C2,완료,CH000019222,P3,상,Medium,2017-11-06,D97,2017-11-06,2017-11-06,D97
C2,완료,CH000019223,P3,상,Medium,2017-11-06,D99,2017-11-06,2017-11-06,D99
C2,완료,CH000019224,P3,상,Medium,2017-11-06,D97,2017-11-06,2017-11-06,D97
C2,완료,CH000019225,P3,상,Medium,2017-11-06,D97,2017-11-06,2017-11-06,D97
C2,완료,CH000019226,P3,상,Medium,2017-11-06,D97,2017-11-06,2017-11-06,D97
C2,완료,CH000019227,P3,상,Medium,2017-11-06,D99,2017-11-06,2017-11-06,D99
C2,완료,CH000019228,P3,상,Medium,2017-11-06,D56,2017-11-06,2017-11-06,D56
C2,완료,CH000019229,P3,상,Medium,2017-11-06,D16,2017-11-06,2017-11-06,D16
C2,완료,CH000019230,P3,상,Medium,2017-11-06,D99,2017-11-06,2017-11-06,D99
C2,완료,CH000019231,P3,상,Medium,2017-11-06,D99,2017-11-06,2017-11-06,D99
C2,완료,CH000019232,P3,상,Medium,2017-11-06,D56,2017-11-06,2017-11-06,D56
C2,완료,CH000019233,P3,상,Medium,2017-11-06,D99,2017-11-06,2017-11-06,D99
C2,완료,CH000019234,P3,상,Medium,2017-11-06,D16,2017-11-06,2017-11-06,D16
C2,완료,CH000019235,P3,상,Medium,2017-11-06,D17,2017-11-06,2017-11-06,D17
C2,완료,CH000019236,P3,상,Medium,2017-11-06,D99,2017-11-06,2017-11-06,D99
C2,완료,CH000019237,P3,상,Medium,2017-11-06,D31,2017-11-06,2017-11-06,D31
C2,완료,CH000019238,P3,상,Medium,2017-11-06,D17,2017-11-06,2017-11-06,D17
C2,완료,CH000019239,P3,상,Medium,2017-11-06,D99,2017-11-06,2017-11-06,D99
C2,완료,CH000019240,P3,상,Medium,2017-11-06,D99,2017-11-06,2017-11-06,D99
C2,완료,CH000019241,P3,상,Medium,2017-11-06,D56,2017-11-06,2017-11-06,D56
C2,완료,CH000019242,P3,상,Medium,2017-11-06,D56,2017-11-06,2017-11-06,D56
C2,완료,CH000019243,P3,상,Medium,2017-11-06,D16,2017-11-06,2017-11-06,D16
C8,완료,CH000019244,P3,상,Medium,2017-11-06,D22,2017-11-09,2017-11-09,D16
C8,완료,CH000019245,P3,상,Low,2017-11-06,D36,2017-11-18,2017-11-13,D16
C8,완료,CH000019246,P3,상,Low,2017-11-06,D15,2017-11-09,2017-11-10,D17
C8,완료,CH000019247,P3,상,Low,2017-11-06,D15,2017-11-11,2017-11-09,D16
C3,완료,CH000019248,P3,상,Low,2017-11-05,D16,2017-11-06,2017-11-06,D22
C3,완료,CH000019249,P3,상,Low,2017-11-05,D16,2017-11-09,2017-11-10,D63
C3,완료,CH000019250,P3,상,Low,2017-11-05,D16,2017-11-09,2017-11-10,D63
C3,완료,CH000019251,P3,상,Low,2017-11-05,D16,2017-11-06,2017-11-09,D15
C3,완료,CH000019252,P3,상,Low,2017-11-05,D16,2017-11-06,2017-11-06,D22
C3,완료,CH000019253,P3,상,Low,2017-11-05,D23,2017-11-06,2017-11-06,D22
C3,완료,CH000019254,P3,상,Low,2017-11-05,D23,2017-11-06,2017-11-06,D22
C3,완료,CH000019255,P3,상,Low,2017-11-05,D16,2017-11-10,2017-11-11,D17
C3,완료,CH000019256,P3,상,Low,2017-11-05,D16,2017-11-06,2017-11-09,D15
C3,완료,CH000019257,P3,상,Low,2017-11-05,D16,2017-11-06,2017-11-06,D22
C3,완료,CH000019258,P3,상,Low,2017-11-05,D16,2017-11-06,2017-11-09,D15
C3,완료,CH000019259,P3,상,Low,2017-11-05,D16,2017-11-06,2017-11-06,D22
C3,완료,CH000019260,P3,상,Low,2017-11-05,D16,2017-11-06,2017-11-06,D56
C3,완료,CH000019261,P3,상,Low,2017-11-05,D16,2017-11-06,2017-11-06,D56
C3,완료,CH000019262,P3,상,Low,2017-11-05,D16,2017-11-05,2017-11-06,D56
C3,완료,CH000019263,P3,상,Low,2017-11-05,D16,2017-11-06,2017-11-06,D56
C3,완료,CH000019264,P3,상,Low,2017-11-05,D16,2017-11-09,2017-11-11,D56
C3,완료,CH000019265,P3,상,Low,2017-11-05,D16,2017-11-06,2017-11-06,D56
C3,완료,CH000019266,P3,상,Low,2017-11-05,D16,2017-11-09,2017-11-11,D56
C3,완료,CH000019267,P3,상,Low,2017-11-05,D16,2017-11-06,2017-11-06,D22
C2,완료,CH000019268,P3,상,Medium,2017-11-05,D16,2017-11-05,2017-11-05,D16
C2,완료,CH000019269,P3,상,Medium,2017-11-05,D16,2017-11-05,2017-11-05,D16
C2,완료,CH000019270,P3,상,Medium,2017-11-05,D64,2017-11-05,2017-11-05,D64
C2,완료,CH000019271,P3,상,Medium,2017-11-05,D108,2017-11-05,2017-11-05,D108
C2,완료,CH000019272,P3,상,Medium,2017-11-05,D17,2017-11-05,2017-11-05,D17
C2,완료,CH000019273,P3,상,Medium,2017-11-05,D17,2017-11-05,2017-11-05,D17
C2,완료,CH000019274,P3,상,Medium,2017-11-05,D99,2017-11-05,2017-11-05,D99
C2,완료,CH000019275,P3,상,Medium,2017-11-05,D99,2017-11-05,2017-11-05,D99
C2,완료,CH000019276,P3,상,Medium,2017-11-05,D17,2017-11-05,2017-11-05,D17
C2,완료,CH000019277,P3,상,Medium,2017-11-05,D99,2017-11-05,2017-11-05,D99
C2,완료,CH000019278,P3,상,Medium,2017-11-05,D99,2017-11-05,2017-11-05,D99
C10,완료,CH000019279,P3,상,Low,2017-11-05,D44,2017-11-06,2017-11-06,D22
C8,완료,CH000019280,P3,상,Medium,2017-11-05,D88,2017-11-17,2017-11-11,D16
C8,완료,CH000019281,P3,상,Low,2017-11-05,D16,2017-11-05,2017-11-05,D15
C8,완료,CH000019282,P3,상,Low,2017-11-05,D16,2017-11-05,2017-11-05,D15
C3,완료,CH000019283,P3,상,Low,2017-11-04,D23,2017-11-10,2017-11-11,D40
C3,완료,CH000019284,P3,상,Low,2017-11-04,D23,2017-11-10,2017-11-11,D40
C3,완료,CH000019285,P3,상,Low,2017-11-04,D16,2017-11-11,2017-11-05,D16
C3,완료,CH000019286,P3,상,Low,2017-11-04,D16,2017-11-06,2017-11-06,D15
C3,완료,CH000019287,P3,상,Low,2017-11-04,D16,2017-11-09,2017-11-09,D17
C3,완료,CH000019288,P3,상,Low,2017-11-04,D16,2017-11-09,2017-11-10,D17
C3,완료,CH000019289,P3,상,Low,2017-11-04,D16,2017-11-09,2017-11-09,D17
C3,완료,CH000019290,P3,상,Low,2017-11-04,D16,2017-11-06,2017-11-09,D17
C3,완료,CH000019291,P3,상,Low,2017-11-04,D16,2017-11-05,2017-11-06,D17
C3,완료,CH000019292,P3,상,Low,2017-11-04,D16,2017-11-11,2017-11-05,D16
C3,완료,CH000019293,P3,상,Low,2017-11-04,D16,2017-11-06,2017-11-06,D15
C3,완료,CH000019294,P3,상,Low,2017-11-04,D16,2017-11-09,2017-11-09,D17
C3,완료,CH000019295,P3,상,Low,2017-11-04,D16,2017-11-09,2017-11-10,D17
C3,완료,CH000019296,P3,상,Low,2017-11-04,D16,2017-11-06,2017-11-09,D17
C3,완료,CH000019297,P3,상,Low,2017-11-04,D16,2017-11-05,2017-11-06,D17
C3,완료,CH000019298,P3,상,Low,2017-11-04,D16,2017-11-04,2017-11-06,D17
C3,완료,CH000019299,P3,상,Low,2017-11-04,D16,2017-11-11,2017-11-05,D16
C3,완료,CH000019300,P3,상,Low,2017-11-04,D42,2017-11-10,2017-11-05,D16
C3,완료,CH000019301,P3,상,Low,2017-11-04,D16,2018-01-01,2018-01-04,D17
C2,완료,CH000019302,P3,상,Medium,2017-11-04,D99,2017-11-04,2017-11-04,D99
C2,완료,CH000019303,P3,상,Medium,2017-11-04,D99,2017-11-04,2017-11-04,D99
C2,완료,CH000019304,P3,상,Medium,2017-11-04,D16,2017-11-04,2017-11-04,D16
C2,완료,CH000019305,P3,상,Medium,2017-11-04,D16,2017-11-04,2017-11-04,D16
C2,완료,CH000019306,P3,상,Medium,2017-11-04,D17,2017-11-04,2017-11-04,D17
C2,완료,CH000019307,P3,상,Medium,2017-11-04,D56,2017-11-04,2017-11-04,D56
C2,완료,CH000019308,P3,상,Medium,2017-11-04,D99,2017-11-04,2017-11-04,D99
C2,완료,CH000019309,P3,상,Medium,2017-11-04,D99,2017-11-04,2017-11-04,D99
C2,완료,CH000019310,P3,상,Medium,2017-11-04,D97,2017-11-04,2017-11-04,D97
C2,완료,CH000019311,P3,상,Medium,2017-11-04,D97,2017-11-04,2017-11-04,D97
C2,완료,CH000019312,P3,상,Medium,2017-11-04,D97,2017-11-04,2017-11-04,D97
C2,완료,CH000019313,P3,상,Medium,2017-11-04,D17,2017-11-04,2017-11-04,D17
C2,완료,CH000019314,P3,상,Medium,2017-11-04,D17,2017-11-04,2017-11-04,D17
C2,완료,CH000019315,P3,상,Medium,2017-11-04,D99,2017-11-04,2017-11-04,D99
C2,완료,CH000019316,P3,상,Medium,2017-11-04,D99,2017-11-04,2017-11-04,D99
C2,완료,CH000019317,P3,상,Medium,2017-11-04,D17,2017-11-04,2017-11-04,D17
C2,완료,CH000019318,P3,상,Medium,2017-11-04,D99,2017-11-04,2017-11-04,D99
C2,완료,CH000019319,P3,상,Medium,2017-11-04,D99,2017-11-04,2017-11-04,D99
C8,완료,CH000019323,P3,상,Low,2017-11-04,D42,2017-11-10,2017-11-06,D16
C8,완료,CH000019325,P3,상,Medium,2017-11-04,D42,2017-11-05,2017-11-05,D17
C10,완료,CH000019326,P3,상,Low,2017-11-04,D44,2017-11-06,2017-11-06,D22
C8,완료,CH000019327,P3,상,Low,2017-11-04,D16,2017-11-05,2017-11-05,D42
C3,완료,CH000019328,P3,상,Low,2017-11-03,D23,2017-11-04,2017-11-05,D22
C3,완료,CH000019329,P3,상,Low,2017-11-03,D23,2017-11-11,2017-11-11,D21
C3,완료,CH000019330,P3,상,Low,2017-11-03,D23,2017-11-04,2017-11-05,D22
C3,완료,CH000019331,P3,상,Low,2017-11-03,D23,2017-11-11,2017-11-11,D21
C3,완료,CH000019332,P3,상,Low,2017-11-03,D16,2017-11-04,2017-11-05,D22
C3,완료,CH000019333,P3,상,Low,2017-11-03,D16,2017-11-04,2017-11-05,D88
C3,완료,CH000019334,P3,상,Low,2017-11-03,D16,2017-11-04,2017-11-05,D22
C3,완료,CH000019335,P3,상,Low,2017-11-03,D16,2017-11-04,2017-11-05,D88
C3,완료,CH000019336,P3,상,Low,2017-11-03,D16,2017-11-03,2017-11-05,D88
C3,완료,CH000019337,P3,상,Low,2017-11-03,D16,2017-11-06,2017-11-09,D15
C3,완료,CH000019338,P3,상,Low,2017-11-03,D16,2017-11-03,2017-11-09,D15
C3,완료,CH000019339,P3,상,Low,2017-11-03,D16,2017-11-03,2017-11-05,D15
C3,완료,CH000019340,P3,상,Low,2017-11-03,D16,2017-11-04,2017-11-05,D15
C3,완료,CH000019341,P3,상,Low,2017-11-03,D16,2017-11-10,2017-11-11,D16
C3,완료,CH000019342,P3,상,Low,2017-11-03,D16,2017-11-04,2017-11-04,D16
C3,완료,CH000019343,P3,상,Low,2017-11-03,D16,2017-11-06,2017-11-06,D17
C2,완료,CH000019344,P3,상,Medium,2017-11-03,D2,2017-11-03,2017-11-03,D2
C2,완료,CH000019345,P3,상,Medium,2017-11-03,D99,2017-11-03,2017-11-03,D99
C2,완료,CH000019346,P3,상,Medium,2017-11-03,D17,2017-11-03,2017-11-03,D17
C2,완료,CH000019347,P3,상,Medium,2017-11-03,D99,2017-11-03,2017-11-03,D99
C2,완료,CH000019348,P3,상,Medium,2017-11-03,D17,2017-11-03,2017-11-03,D17
C2,완료,CH000019349,P3,상,Medium,2017-11-03,D108,2017-11-03,2017-11-03,D108
C2,완료,CH000019350,P3,상,Medium,2017-11-03,D56,2017-11-03,2017-11-03,D56
C2,완료,CH000019351,P3,상,Medium,2017-11-03,D16,2017-11-03,2017-11-03,D16
C2,완료,CH000019352,P3,상,Medium,2017-11-03,D99,2017-11-03,2017-11-03,D99
