No,D/P&BOM 코드,D/P&BOM 내역,설계기능,협력사,직영책임부서,최종 출도가능일자,출도실적
2600,DPBOM000000426,의장(설치),F1,D1,D3,2022-05-14,2022-04-28
2601,DPBOM000000199,철의장,F1,D1,D3,2022-05-12,2022-03-31
2602,DPBOM000005376,의장(설치),F2,,D4,2022-04-24,2022-04-04
2603,DPBOM000005377,의장(설치),F2,,D4,2022-04-24,2022-04-04
2604,DPBOM000000161,의장(설치),F2,,D4,2022-04-24,2022-04-16
2605,DPBOM000000099,제작,F2,,D4,2022-03-28,2022-02-25
2606,DPBOM000000100,Supp 제작,F2,,D4,2022-03-28,2022-02-25
2607,DPBOM000005381,의장(설치),F2,,D4,2022-05-20,2022-04-04
2608,DPBOM000005382,의장(설치),F2,,D4,2022-05-20,2022-04-04
2609,DPBOM000005383,계획,F2,,D4,2022-03-28,2022-03-26
2610,DPBOM000005384,의장(설치),F2,,D4,2022-05-09,2022-04-04
2611,DPBOM000005385,의장(설치),F2,,D4,2022-05-09,2022-04-04
2612,DPBOM000005386,의장(설치),F2,,D4,2022-04-23,2022-04-04
2613,DPBOM000001995,의장(설치),F2,,D4,2022-04-23,2022-04-16
2614,DPBOM000001367,제작,F2,,D4,2022-03-27,2022-03-06
2615,DPBOM000001368,Supp 제작,F2,,D4,2022-03-27,2022-03-06
2616,DPBOM000002007,의장(설치),F7,,D3,2022-04-23,2022-04-01
2617,DPBOM000000505,철의장,F7,,D3,2022-03-27,2022-02-25
2618,DPBOM000005392,의장(설치),F2,,D4,2022-04-23,2022-04-04
2619,DPBOM000002008,의장(설치),F2,,D4,2022-04-23,2022-04-16
2620,DPBOM000001369,제작,F2,,D4,2022-03-27,2022-03-06
2621,DPBOM000001370,Supp 제작,F2,,D4,2022-03-27,2022-03-06
2622,DPBOM000005396,계획,F2,,D4,2022-04-02,2022-03-26
2623,DPBOM000005397,의장(설치),F2,,D4,2022-05-23,2022-04-04
2624,DPBOM000005398,의장(설치),F2,,D4,2022-05-23,2022-04-04
2625,DPBOM000005399,의장(설치),F2,,D4,2022-05-06,2022-04-04
2626,DPBOM000001126,의장(설치),F2,,D4,2022-05-06,2022-04-16
2627,DPBOM000000775,제작,F2,,D4,2022-04-09,2022-03-11
2628,DPBOM000000776,Supp 제작,F2,,D4,2022-04-09,2022-03-11
2629,DPBOM000001922,의장(설치),F7,,D3,2022-05-06,2022-04-01
2630,DPBOM000000344,철의장,F7,,D3,2022-04-09,2022-02-25
2631,DPBOM000005405,의장(설치),F2,,D4,2022-05-06,2022-04-04
2632,DPBOM000001127,의장(설치),F2,,D4,2022-05-06,2022-04-16
2633,DPBOM000000777,제작,F2,,D4,2022-04-09,2022-03-11
2634,DPBOM000000778,Supp 제작,F2,,D4,2022-04-09,2022-03-11
2635,DPBOM000005409,의장(설치),F2,,D4,2022-05-29,2022-04-04
2636,DPBOM000005410,의장(설치),F2,,D4,2022-05-29,2022-04-04
2637,DPBOM000001085,의장(설치),F2,,D4,2022-06-11,2022-04-16
2638,DPBOM000000722,제작,F2,,D4,2022-05-16,2022-03-31
2639,DPBOM000000723,Supp 제작,F2,,D4,2022-05-16,2022-03-31
2640,DPBOM000001086,의장(설치),F2,,D4,2022-06-11,2022-04-16
2641,DPBOM000000724,제작,F2,,D4,2022-05-16,2022-03-31
2642,DPBOM000000725,Supp 제작,F2,,D4,2022-05-16,2022-03-31
2643,DPBOM000005417,계획,F2,,D4,2022-05-16,2022-05-14
2644,DPBOM000005418,의장(설치),F7,,D3,2022-08-06,2022-04-01
2645,DPBOM000005419,철의장,F7,,D3,2022-07-07,2022-02-26
2646,DPBOM000005420,의장(설치),F2,,D4,2022-08-06,2022-04-04
2647,DPBOM000002085,의장(설치),F2,,D4,2022-07-30,2022-05-14
2648,DPBOM000001714,제작,F2,,D4,2022-06-27,2022-05-22
2649,DPBOM000001715,Supp 제작,F2,,D4,2022-06-27,2022-05-22
2650,DPBOM000002305,의장(설치),F7,,D3,2022-07-11,2022-04-01
2651,DPBOM000000429,철의장,F7,,D3,2022-06-20,2022-02-25
2652,DPBOM000002037,의장(설치),F2,,D4,2022-07-03,2022-05-24
2653,DPBOM000001690,제작,F2,,D4,2022-06-10,2022-05-07
2654,DPBOM000001691,Supp 제작,F2,,D4,2022-06-10,2022-05-07
2655,DPBOM000005429,계획,F2,,D4,2022-05-21,2022-05-14
2656,DPBOM000005430,의장(설치),F2,,D4,2022-08-07,2022-04-04
2657,DPBOM000002059,의장(설치),F2,,D4,2022-07-07,2022-05-24
2658,DPBOM000001677,Supp 제작,F2,,D4,2022-06-12,2022-05-07
2659,DPBOM000005433,계획,F2,,D4,2022-05-20,2022-05-14
2660,DPBOM000005434,의장(설치),F7,,D3,2022-07-30,2022-04-01
2661,DPBOM000005435,철의장,F7,,D3,2022-06-27,2022-02-26
2662,DPBOM000005436,의장(설치),F2,,D4,2022-07-30,2022-04-04
2663,DPBOM000002169,의장(설치),F2,,D4,2022-07-30,2022-05-14
2664,DPBOM000001694,제작,F2,,D4,2022-06-27,2022-05-06
2665,DPBOM000001695,Supp 제작,F2,,D4,2022-06-27,2022-05-06
2666,DPBOM000002179,의장(설치),F7,,D3,2022-07-03,2022-04-01
2667,DPBOM000000779,철의장,F7,,D3,2022-06-11,2022-02-25
2668,DPBOM000002075,의장(설치),F2,,D4,2022-07-04,2022-05-24
2669,DPBOM000001678,제작,F2,,D4,2022-06-11,2022-04-30
2670,DPBOM000001679,Supp 제작,F2,,D4,2022-06-11,2022-04-30
2671,DPBOM000005445,계획,F2,,D4,2022-05-23,2022-05-14
2672,DPBOM000005446,의장(설치),F7,,D3,2022-08-04,2022-04-01
2673,DPBOM000005447,철의장,F7,,D3,2022-06-27,2022-02-26
2674,DPBOM000005448,의장(설치),F2,,D4,2022-08-04,2022-04-04
2675,DPBOM000002055,의장(설치),F2,,D4,2022-07-09,2022-05-24
2676,DPBOM000001112,Supp 제작,F2,,D4,2022-06-16,2022-04-30
2677,DPBOM000005451,계획,F2,,D4,2022-03-28,2022-03-26
2678,DPBOM000005452,의장(설치),F7,,D3,2022-05-12,2022-04-01
2679,DPBOM000005453,철의장,F7,,D3,2022-05-08,2022-02-26
2680,DPBOM000005454,의장(설치),F2,,D4,2022-05-12,2022-04-04
2681,DPBOM000002205,의장(설치),F2,,D4,2022-05-12,2022-05-05
2682,DPBOM000001271,제작,F2,,D4,2022-04-15,2022-04-04
2683,DPBOM000001272,Supp 제작,F2,,D4,2022-04-15,2022-04-04
2684,DPBOM000005458,의장(설치),F7,,D3,2022-04-29,2022-04-01
2685,DPBOM000005459,철의장,F7,,D3,2022-04-02,2022-02-25
2686,DPBOM000005460,의장(설치),F2,,D4,2022-04-29,2022-04-04
2687,DPBOM000002114,의장(설치),F2,,D4,2022-04-29,2022-04-21
2688,DPBOM000001113,제작,F2,,D4,2022-04-02,2022-03-27
2689,DPBOM000001114,Supp 제작,F2,,D4,2022-04-02,2022-03-27
2690,DPBOM000005464,의장(설치),F5,,D7,2022-06-27,
2691,DPBOM000005465,계획,F2,,D4,2022-03-28,2022-03-26
2692,DPBOM000005466,의장(설치),F2,,D4,2022-05-12,2022-04-04
2693,DPBOM000002115,의장(설치),F2,,D4,2022-04-29,2022-04-21
2694,DPBOM000001116,Supp 제작,F2,,D4,2022-04-02,2022-03-31
2695,DPBOM000005469,계획,F2,,D4,2022-03-28,2022-03-26
2696,DPBOM000005470,의장(설치),F7,,D3,2022-05-12,2022-04-01
2697,DPBOM000005471,철의장,F7,,D3,2022-05-01,2022-02-26
2698,DPBOM000005472,의장(설치),F2,,D4,2022-05-12,2022-04-04
2699,DPBOM000001978,의장(설치),F2,,D4,2022-05-12,2022-05-05
2700,DPBOM000001552,제작,F2,,D4,2022-04-15,2022-04-09
2701,DPBOM000001553,Supp 제작,F2,,D4,2022-04-15,2022-04-09
2702,DPBOM000001946,의장(설치),F7,,D3,2022-04-21,2022-04-01
2703,DPBOM000000345,철의장,F7,,D3,2022-03-26,2022-02-25
2704,DPBOM000001947,의장(설치),F2,,D4,2022-04-21,2022-04-21
2705,DPBOM000001420,제작,F2,,D4,2022-04-01,2022-03-31
2706,DPBOM000001421,Supp 제작,F2,,D4,2022-04-01,2022-03-31
2707,DPBOM000005481,의장(설치),F5,,D7,2022-07-01,
2708,DPBOM000005482,계획,F2,,D4,2022-03-28,2022-03-26
2709,DPBOM000005483,의장(설치),F2,,D4,2022-05-12,2022-04-04
2710,DPBOM000005484,의장(설치),F7,,D3,2022-04-21,2022-04-01
2711,DPBOM000005485,철의장,F7,,D3,2022-04-16,2022-02-25
2712,DPBOM000002083,의장(설치),F2,,D4,2022-04-21,2022-04-21
2713,DPBOM000001422,제작,F2,,D4,2022-04-02,2022-03-31
2714,DPBOM000001423,Supp 제작,F2,,D4,2022-04-01,2022-03-31
2715,DPBOM000005489,계획,F2,,D4,2022-06-19,2022-06-14
2716,DPBOM000005490,의장(설치),F7,,D3,2022-08-18,2022-04-01
2717,DPBOM000005491,철의장,F7,,D3,2022-07-24,2022-02-26
2718,DPBOM000005492,의장(설치),F2,,D4,2022-08-18,2022-04-04
2719,DPBOM000002116,의장(설치),F2,,D4,2022-08-22,2022-05-14
2720,DPBOM000000729,제작,F2,,D4,2022-07-25,2022-06-14
2721,DPBOM000005495,Supp 제작,F2,,D4,2022-07-25,2022-06-14
2722,DPBOM000005496,의장(설치),F1,D1,D3,2022-08-22,2022-04-28
2723,DPBOM000005497,철의장,F1,D1,D3,2022-07-23,2022-03-31
2724,DPBOM000005498,의장(설치),F7,,D3,2022-08-11,2022-04-01
2725,DPBOM000005499,철의장,F7,,D3,2022-07-11,2022-02-26
2726,DPBOM000005500,의장(설치),F2,,D4,2022-08-28,2022-04-04
2727,DPBOM000005501,의장(설치),F2,,D4,2022-09-02,2022-04-04
2728,DPBOM000005502,의장(설치),F1,D1,D3,2022-08-22,2022-04-28
2729,DPBOM000005503,철의장,F1,D1,D3,2022-08-04,2022-03-31
2730,DPBOM000005504,계획,F2,,D4,2022-06-18,2022-06-14
2731,DPBOM000005505,의장(설치),F7,,D3,2022-08-21,2022-04-01
2732,DPBOM000005506,철의장,F7,,D3,2022-08-28,2022-02-26
2733,DPBOM000005507,의장(설치),F2,,D4,2022-08-21,2022-04-04
2734,DPBOM000002234,의장(설치),F2,,D4,2022-08-21,2022-05-14
2735,DPBOM000001169,제작,F2,,D4,2022-08-28,2022-06-09
2736,DPBOM000001170,Supp 제작,F2,,D4,2022-08-28,2022-06-09
2737,DPBOM000005511,의장(설치),F1,D1,D3,2022-08-21,2022-04-28
2738,DPBOM000005512,철의장,F1,D1,D3,2022-08-28,2022-04-23
2739,DPBOM000001928,의장(설치),F7,,D3,2022-08-18,2022-04-01
2740,DPBOM000000944,철의장,F7,,D3,2022-08-06,2022-02-26
2741,DPBOM000005515,의장(설치),F2,,D4,2022-08-20,2022-04-04
2742,DPBOM000005516,의장(설치),F1,D1,D3,2022-08-15,2022-04-28
2743,DPBOM000005517,철의장,F1,D1,D3,2022-07-25,2022-04-23
2744,DPBOM000005518,계획,F2,,D4,2022-06-12,2022-06-09
2745,DPBOM000005519,의장(설치),F7,,D3,2022-08-15,2022-04-01
2746,DPBOM000005520,철의장,F7,,D3,2022-07-08,2022-02-26
2747,DPBOM000005521,의장(설치),F2,,D4,2022-08-15,2022-04-04
2748,DPBOM000002171,의장(설치),F2,,D4,2022-08-15,2022-05-14
2749,DPBOM000001013,제작,F2,,D4,2022-07-21,2022-06-02
2750,DPBOM000001014,Supp 제작,F2,,D4,2022-07-21,2022-06-02
2751,DPBOM000005525,의장(설치),F1,D1,D3,2022-08-15,2022-04-28
2752,DPBOM000005526,철의장,F1,D1,D3,2022-07-22,2022-05-05
2753,DPBOM000001907,의장(설치),F7,,D3,2022-08-28,2022-04-01
2754,DPBOM000000945,철의장,F7,,D3,2022-06-30,2022-02-26
2755,DPBOM000005529,의장(설치),F2,,D4,2022-08-14,2022-04-04
2756,DPBOM000005530,의장(설치),F1,D1,D3,2022-08-15,2022-04-28
2757,DPBOM000005531,철의장,F1,D1,D3,2022-07-22,2022-05-05
2758,DPBOM000005532,계획,F2,,D4,2022-04-14,2022-04-07
2759,DPBOM000005533,의장(설치),F7,,D3,2022-05-30,2022-04-01
2760,DPBOM000005534,철의장,F7,,D3,2022-05-06,2022-02-26
2761,DPBOM000005535,의장(설치),F2,,D4,2022-05-30,2022-04-04
2762,DPBOM000002539,의장(설치),F2,,D4,2022-05-29,2022-05-14
2763,DPBOM000001436,제작,F2,,D4,2022-05-05,2022-04-26
2764,DPBOM000001437,Supp 제작,F2,,D4,2022-05-05,2022-04-26
2765,DPBOM000005539,의장(설치),F1,D1,D3,2022-05-29,2022-04-28
2766,DPBOM000005540,철의장,F1,D1,D3,2022-05-06,2022-04-23
2767,DPBOM000005541,의장(설치),F7,,D3,2022-05-16,2022-04-01
2768,DPBOM000005542,철의장,F7,,D3,2022-05-14,2022-02-26
2769,DPBOM000005543,의장(설치),F2,,D4,2022-05-30,2022-04-04
2770,DPBOM000005544,의장(설치),F1,D1,D3,2022-05-29,2022-04-28
2771,DPBOM000005545,철의장,F1,D1,D3,2022-05-06,2022-04-23
2772,DPBOM000005546,계획,F2,,D4,2022-04-03,2022-03-26
2773,DPBOM000005547,의장(설치),F7,,D3,2022-08-28,2022-04-01
2774,DPBOM000005548,철의장,F7,,D3,2022-04-25,2022-02-26
2775,DPBOM000005549,의장(설치),F2,,D4,2022-08-28,2022-04-04
2776,DPBOM000002235,의장(설치),F2,,D4,2022-08-28,2022-05-14
2777,DPBOM000001438,제작,F2,,D4,2022-05-01,2022-04-28
2778,DPBOM000001439,Supp 제작,F2,,D4,2022-05-01,2022-04-26
2779,DPBOM000005553,의장(설치),F1,D1,D3,2022-08-28,2022-04-08
2780,DPBOM000005554,철의장,F1,D1,D3,2022-05-01,2022-04-25
2781,DPBOM000001975,의장(설치),F7,,D3,2022-05-09,2022-04-01
2782,DPBOM000001363,철의장,F7,,D3,2022-05-05,2022-02-26
2783,DPBOM000005557,의장(설치),F2,,D4,2022-05-28,2022-04-04
2784,DPBOM000005558,의장(설치),F1,D1,D3,2022-05-28,2022-04-08
2785,DPBOM000005559,철의장,F1,D1,D3,2022-05-02,2022-04-25
2786,DPBOM000005560,계획,F2,,D4,2022-06-25,2022-06-20
2787,DPBOM000005561,의장(설치),F7,,D3,2022-09-04,2022-04-01
2788,DPBOM000005562,철의장,F7,,D3,2022-08-06,2022-02-26
2789,DPBOM000005563,의장(설치),F2,,D4,2022-09-04,2022-04-04
2790,DPBOM000002255,의장(설치),F2,,D4,2022-09-04,2022-05-14
2791,DPBOM000001489,제작,F2,,D4,2022-08-05,2022-06-14
2792,DPBOM000001490,Supp 제작,F2,,D4,2022-08-05,2022-06-14
2793,DPBOM000005567,의장(설치),F1,D1,D3,2022-09-04,2022-04-28
2794,DPBOM000005568,철의장,F1,D1,D3,2022-08-06,2022-05-05
2795,DPBOM000001961,의장(설치),F7,,D3,2022-08-19,2022-04-01
2796,DPBOM000001404,철의장,F7,,D3,2022-07-30,2022-02-26
2797,DPBOM000005571,의장(설치),F2,,D4,2022-09-04,2022-04-04
2798,DPBOM000005572,의장(설치),F1,D1,D3,2022-09-04,2022-04-28
2799,DPBOM000005573,철의장,F1,D1,D3,2022-08-06,2022-05-05
2800,DPBOM000000244,계획,F9,,D8,2022-04-29,2022-03-31
2801,DPBOM000005575,계획,F2,,D4,2022-04-29,2022-04-01
2802,DPBOM000005576,계획,F5,,D7,2022-05-07,2022-04-28
2803,DPBOM000002219,의장,F6,,D8,2022-06-27,2022-05-23
2804,DPBOM000002220,의장,F9,,D8,2022-06-27,2022-04-25
2805,DPBOM000000347,철의장,F6,,D8,2022-05-16,2022-03-07
2806,DPBOM000002256,의장(설치),F6,,D8,2022-06-30,2022-06-26
2807,DPBOM000002257,의장(설치),F6,,D8,2022-06-30,2022-06-26
2808,DPBOM000002258,의장(설치),F6,,D8,2022-06-30,2022-06-26
2809,DPBOM000000674,목의,F6,,D8,2022-06-05,2022-05-12
2810,DPBOM000002259,의장(설치),F7,,D3,2022-06-30,2022-06-02
2811,DPBOM000005585,의장(설치),F7,,D3,2022-06-30,2022-06-21
2812,DPBOM000000675,철의장,F7,,D3,2022-06-05,2022-03-28
2813,DPBOM000002261,의장(설치),F5,,D7,2022-06-30,2022-06-27
2814,DPBOM000000506,철의장,F5,,D7,2022-06-05,2022-04-21
2815,DPBOM000000731,의장(설치),F9,,D8,2022-06-18,2022-05-17
2816,DPBOM000002150,의장(설치),F2,,D4,2022-06-16,2022-05-23
2817,DPBOM000002151,의장(설치),F2,,D4,2022-06-18,2022-04-25
2818,DPBOM000005592,의장(설치),F2,,D4,2022-06-16,2022-06-12
2819,DPBOM000000507,제작,F9,,D8,2022-05-26,2022-04-24
2820,DPBOM000000508,제작,F2,,D4,2022-05-22,2022-04-28
2821,DPBOM000000509,제작,F2,,D4,2022-05-26,2022-04-11
2822,DPBOM000005596,제작,F2,,D4,2022-05-26,2022-04-28
2823,DPBOM000000512,Supp 제작,F9,,D8,2022-05-26,2022-04-24
2824,DPBOM000000513,Supp 제작,F2,,D4,2022-05-22,2022-04-28
2825,DPBOM000000514,Supp 제작,F2,,D4,2022-05-26,2022-04-14
2826,DPBOM000005600,Supp 제작,F2,,D4,2022-05-26,2022-04-28
2827,DPBOM000005601,의장(설치),F1,D1,D3,2022-06-18,2022-06-11
2828,DPBOM000002155,의장(설치),F1,D1,D3,2022-06-16,2022-05-06
2829,DPBOM000002156,의장(설치),F6,,D8,2022-06-16,2022-06-06
2830,DPBOM000005604,철의장,F1,D1,D3,2022-05-26,2022-04-24
2831,DPBOM000000565,철의장,F1,D1,D3,2022-05-26,2022-03-21
2832,DPBOM000000732,의장(설치),F9,,D8,2022-06-18,2022-05-17
2833,DPBOM000000518,철의장,F9,,D8,2022-05-28,2022-03-13
2834,DPBOM000002262,의장(설치),F6,,D8,2022-06-30,2022-06-26
2835,DPBOM000002263,의장(설치),F6,,D8,2022-06-30,2022-06-26
2836,DPBOM000002264,의장(설치),F6,,D8,2022-06-30,2022-06-26
2837,DPBOM000000677,목의,F6,,D8,2022-06-05,2022-05-12
2838,DPBOM000002265,의장(설치),F7,,D3,2022-06-30,2022-06-02
2839,DPBOM000005613,의장(설치),F7,,D3,2022-06-30,2022-06-21
2840,DPBOM000000678,철의장,F7,,D3,2022-06-05,2022-03-28
2841,DPBOM000002267,의장(설치),F5,,D7,2022-06-30,2022-06-27
2842,DPBOM000000519,철의장,F5,,D7,2022-06-05,2022-04-21
2843,DPBOM000000733,의장(설치),F9,,D8,2022-06-18,2022-05-17
2844,DPBOM000002157,의장(설치),F2,,D4,2022-06-16,2022-06-17
2845,DPBOM000005619,의장(설치),F2,,D4,2022-06-18,2022-04-25
2846,DPBOM000000520,제작,F9,,D8,2022-05-26,2022-04-24
2847,DPBOM000000521,제작,F2,,D4,2022-05-22,2022-04-28
2848,DPBOM000005622,제작,F2,,D4,2022-05-26,2022-04-14
2849,DPBOM000000523,Supp 제작,F9,,D8,2022-05-26,2022-04-24
2850,DPBOM000000524,Supp 제작,F2,,D4,2022-05-22,2022-04-28
2851,DPBOM000005625,Supp 제작,F2,,D4,2022-05-26,2022-04-14
2852,DPBOM000005626,의장(설치),F1,D1,D3,2022-06-18,2022-06-11
2853,DPBOM000002160,의장(설치),F1,D1,D3,2022-06-16,2022-05-06
2854,DPBOM000002161,의장(설치),F6,,D8,2022-06-16,2022-06-06
2855,DPBOM000005629,철의장,F1,D1,D3,2022-05-26,2022-04-24
2856,DPBOM000000734,의장(설치),F9,,D8,2022-06-18,2022-05-17
2857,DPBOM000000527,철의장,F9,,D8,2022-05-28,2022-03-13
2858,DPBOM000000735,계획,F9,,D8,2022-06-06,2022-05-02
2859,DPBOM000005633,계획,F2,,D4,2022-06-11,2022-06-11
2860,DPBOM000005634,계획,F5,,D7,2022-06-11,2022-06-11
2861,DPBOM000000736,계획,F3,,D5,2022-06-11,2022-06-09
2862,DPBOM000002438,의장,F9,,D8,2022-08-05,2022-05-01
2863,DPBOM000001405,의장(설치),F8,,D5,2022-08-14,2022-04-29
2864,DPBOM000005638,철의장,F8,,D5,2022-07-21,2022-05-07
2865,DPBOM000002484,의장(설치),F5,,D7,2022-08-14,2022-08-05
2866,DPBOM000001015,철의장,F5,,D7,2022-07-21,2022-05-21
2867,DPBOM000001829,의장(설치),F4,,D6,2022-08-14,2022-06-12
2868,DPBOM000001830,의장(설치),F4,,D6,2022-08-14,2022-06-12
2869,DPBOM000001295,의장(설치),F9,,D8,2022-08-04,2022-06-09
2870,DPBOM000002375,의장(설치),F2,,D4,2022-08-04,2022-08-04
2871,DPBOM000001336,의장(설치),F3,,D5,2022-08-04,2022-07-30
2872,DPBOM000005646,의장(설치),F2,,D4,2022-08-04,2022-05-12
2873,DPBOM000001017,제작,F2,,D4,2022-07-02,2022-05-23
2874,DPBOM000001088,제작,F3,,D5,2022-07-02,2022-05-08
2875,DPBOM000005649,제작,F2,,D4,2022-07-02,2022-04-23
2876,DPBOM000001019,Supp 제작,F2,,D4,2022-07-02,2022-05-23
2877,DPBOM000001089,Supp 제작,F3,,D5,2022-07-02,2022-05-14
2878,DPBOM000005652,Supp 제작,F2,,D4,2022-07-02,2022-04-14
2879,DPBOM000002377,의장(설치),F4,,D6,2022-08-04,2022-08-01
2880,DPBOM000005654,의장(설치),F6,,D8,2022-08-04,2022-06-06
2881,DPBOM000001090,철의장,F4,,D6,2022-07-02,2022-05-24
2882,DPBOM000001296,의장(설치),F9,,D8,2022-08-04,2022-06-09
2883,DPBOM000001021,철의장,F9,,D8,2022-07-02,2022-03-31
2884,DPBOM000000781,계획,F9,,D8,2022-06-12,2022-05-01
2885,DPBOM000005659,계획,F2,,D4,2022-06-12,2022-04-08
2886,DPBOM000005660,계획,F5,,D7,2022-06-12,2022-06-11
2887,DPBOM000002485,의장,F9,,D8,2022-08-11,2022-05-01
2888,DPBOM000005662,의장(설치),F7,,D3,2022-08-19,2022-08-11
2889,DPBOM000005663,철의장,F7,,D3,2022-07-24,2022-03-28
2890,DPBOM000005664,의장(설치),F5,,D7,2022-08-19,2022-08-05
2891,DPBOM000005665,철의장,F5,,D7,2022-07-24,2022-05-22
2892,DPBOM000005666,의장(설치),F4,,D6,2022-08-28,2022-06-12
2893,DPBOM000005667,의장(설치),F9,,D8,2022-08-08,2022-06-09
2894,DPBOM000005668,의장(설치),F2,,D4,2022-08-08,2022-08-04
2895,DPBOM000005669,의장(설치),F3,,D5,2022-08-08,2022-07-30
2896,DPBOM000005670,의장(설치),F2,,D4,2022-08-08,2022-05-12
2897,DPBOM000005671,제작,F9,,D8,2022-07-08,2022-05-17
2898,DPBOM000005672,제작,F2,,D4,2022-07-08,2022-05-27
2899,DPBOM000005673,제작,F3,,D5,2022-07-08,2022-05-08
2900,DPBOM000005674,제작,F2,,D4,2022-07-08,2022-04-14
2901,DPBOM000005675,Supp 제작,F9,,D8,2022-07-08,2022-05-17
2902,DPBOM000005676,Supp 제작,F2,,D4,2022-07-08,2022-05-27
2903,DPBOM000005677,Supp 제작,F3,,D5,2022-07-08,2022-05-09
2904,DPBOM000005678,Supp 제작,F2,,D4,2022-07-08,2022-04-14
2905,DPBOM000005679,의장(설치),F6,,D8,2022-08-08,2022-06-06
2906,DPBOM000005680,의장(설치),F9,,D8,2022-08-08,2022-06-09
2907,DPBOM000005681,철의장,F9,,D8,2022-07-08,2022-03-31
2908,DPBOM000002524,의장(설치),F5,,D7,2022-08-19,2022-08-05
2909,DPBOM000001091,철의장,F5,,D7,2022-07-24,2022-05-22
2910,DPBOM000005684,의장(설치),F4,,D6,2022-08-28,2022-06-12
2911,DPBOM000001337,의장(설치),F9,,D8,2022-08-08,2022-06-09
2912,DPBOM000005686,의장(설치),F2,,D4,2022-08-08,2022-08-04
2913,DPBOM000001092,제작,F9,,D8,2022-07-08,2022-05-17
2914,DPBOM000005688,제작,F2,,D4,2022-07-08,2022-05-27
2915,DPBOM000001093,Supp 제작,F9,,D8,2022-07-08,2022-05-17
2916,DPBOM000005690,Supp 제작,F2,,D4,2022-07-08,2022-05-27
2917,DPBOM000001094,철의장,F9,,D8,2022-07-08,2022-03-31
2918,DPBOM000005692,의장(설치),F1,D1,D3,2022-08-08,2022-07-01
2919,DPBOM000005693,의장(설치),F6,,D8,2022-08-08,2022-06-06
2920,DPBOM000005694,철의장,F1,D1,D3,2022-07-08,2022-05-27
2921,DPBOM000001338,의장(설치),F9,,D8,2022-08-08,2022-06-09
2922,DPBOM000001095,철의장,F9,,D8,2022-07-08,2022-03-31
2923,DPBOM000000782,계획,F9,,D8,2022-06-12,2022-05-01
2924,DPBOM000005698,계획,F5,,D7,2022-06-12,2022-06-11
2925,DPBOM000002532,의장,F9,,D8,2022-08-11,2022-05-01
2926,DPBOM000002433,의장(설치),F5,,D7,2022-08-19,2022-08-05
2927,DPBOM000001299,철의장,F5,,D7,2022-07-24,2022-05-22
2928,DPBOM000005702,의장(설치),F4,,D6,2022-08-28,2022-06-12
2929,DPBOM000001340,의장(설치),F9,,D8,2022-08-08,2022-06-09
2930,DPBOM000001096,제작,F9,,D8,2022-07-08,2022-05-27
2931,DPBOM000000277,계획,F9,,D8,2022-05-02,2022-04-25
2932,DPBOM000005706,계획,F5,,D7,2022-05-02,2022-04-28
2933,DPBOM000002268,의장,F6,,D8,2022-06-24,2022-05-23
2934,DPBOM000002269,의장,F9,,D8,2022-06-24,2022-04-25
2935,DPBOM000000431,철의장,F6,,D8,2022-05-15,2022-03-07
2936,DPBOM000005710,의장(설치),F6,,D8,2022-07-03,2022-06-26
2937,DPBOM000002221,의장(설치),F6,,D8,2022-07-03,2022-06-26
2938,DPBOM000002222,의장(설치),F6,,D8,2022-07-03,2022-06-26
2939,DPBOM000001119,목의,F6,,D8,2022-06-10,2022-05-12
2940,DPBOM000002223,의장(설치),F7,,D3,2022-06-10,2022-06-02
2941,DPBOM000000737,철의장,F7,,D3,2022-06-10,2022-04-03
2942,DPBOM000002224,의장(설치),F5,,D7,2022-07-03,2022-06-18
2943,DPBOM000000950,철의장,F5,,D7,2022-06-10,2022-04-29
2944,DPBOM000005718,의장(설치),F9,,D8,2022-06-19,2022-05-16
2945,DPBOM000002181,의장(설치),F2,,D4,2022-06-17,2022-06-17
2946,DPBOM000000951,제작,F9,,D8,2022-05-27,2022-04-21
2947,DPBOM000001666,제작,F2,,D4,2022-05-23,2022-04-30
2948,DPBOM000000952,Supp 제작,F9,,D8,2022-05-27,2022-04-21
2949,DPBOM000001667,Supp 제작,F2,,D4,2022-05-23,2022-04-30
2950,DPBOM000005724,의장(설치),F1,D1,D3,2022-06-17,2022-05-06
2951,DPBOM000002183,의장(설치),F6,,D8,2022-06-17,2022-06-06
2952,DPBOM000005726,철의장,F1,D1,D3,2022-05-27,2022-03-21
2953,DPBOM000001245,의장(설치),F9,,D8,2022-06-19,2022-05-16
2954,DPBOM000000954,철의장,F9,,D8,2022-05-29,2022-03-13
2955,DPBOM000005729,의장(설치),F6,,D8,2022-07-03,2022-06-26
2956,DPBOM000002225,의장(설치),F6,,D8,2022-07-03,2022-06-26
2957,DPBOM000002226,의장(설치),F6,,D8,2022-07-03,2022-06-26
2958,DPBOM000001120,목의,F6,,D8,2022-06-10,2022-05-12
2959,DPBOM000002227,의장(설치),F7,,D3,2022-06-10,2022-06-02
2960,DPBOM000005734,철의장,F7,,D3,2022-06-10,2022-04-03
2961,DPBOM000002228,의장(설치),F5,,D7,2022-07-03,2022-06-18
2962,DPBOM000001121,철의장,F5,,D7,2022-06-10,2022-04-29
2963,DPBOM000005737,의장(설치),F9,,D8,2022-06-19,2022-05-16
