No,D/P&BOM 코드,D/P&BOM 내역,설계기능,협력사,직영책임부서,최종 출도가능일자,출도실적
3081,DPBOM000000688,철의장,F1,,D3,2022-10-27,2022-08-16
3082,DPBOM000001899,의장(설치),F7,,D4,2022-11-06,2022-10-27
3083,DPBOM000000350,철의장,F7,,D4,2022-10-10,2022-06-26
3084,DPBOM000009358,의장(설치),F5,D1,D7,2022-11-07,2022-10-21
3085,DPBOM000009359,철의장,F5,D1,D7,2022-10-15,2022-08-20
3086,DPBOM000002013,의장(설치),F2,,D4,2022-11-07,2022-08-22
3087,DPBOM000000351,제작,F2,,D4,2022-08-19,2022-08-12
3088,DPBOM000000352,Supp 제작,F2,,D4,2022-08-19,2022-08-12
3089,DPBOM000009363,의장(설치),F2,,D4,2022-10-24,2022-08-28
3090,DPBOM000009364,제작,F2,,D4,2022-08-05,2022-07-30
3091,DPBOM000009365,Supp 제작,F2,,D4,2022-08-05,2022-07-30
3092,DPBOM000009366,의장(설치),F1,,D3,2022-11-10,2022-08-15
3093,DPBOM000001900,의장(설치),F7,,D4,2022-11-06,2022-10-27
3094,DPBOM000000353,철의장,F7,,D4,2022-10-10,2022-06-26
3095,DPBOM000009369,의장(설치),F5,D1,D7,2022-11-07,2022-10-21
3096,DPBOM000009370,철의장,F5,D1,D7,2022-10-15,2022-08-20
3097,DPBOM000002021,의장(설치),F2,,D4,2022-11-07,2022-08-22
3098,DPBOM000000354,제작,F2,,D4,2022-08-19,2022-08-12
3099,DPBOM000000355,Supp 제작,F2,,D4,2022-08-19,2022-08-12
3100,DPBOM000009374,의장(설치),F2,,D4,2022-10-24,2022-08-28
3101,DPBOM000009375,제작,F2,,D4,2022-08-05,2022-07-30
3102,DPBOM000009376,Supp 제작,F2,,D4,2022-08-05,2022-07-30
3103,DPBOM000009377,의장(설치),F1,,D3,2022-11-07,2022-08-15
3104,DPBOM000000028,의장(설치),F2,,D4,2022-11-12,2022-08-22
3105,DPBOM000000009,제작,F2,,D4,2022-09-02,2022-06-30
3106,DPBOM000000029,의장(설치),F2,,D4,2022-11-12,2022-08-22
3107,DPBOM000000011,제작,F2,,D4,2022-09-02,2022-06-30
3108,DPBOM000009382,의장,F1,,D3,2022-11-05,2022-08-19
3109,DPBOM000009383,의장(설치),F7,,D4,2022-12-02,2022-11-26
3110,DPBOM000009384,의장(설치),F7,,D4,2022-12-02,2022-11-26
3111,DPBOM000002139,계획,F2,,D4,2022-07-07,2022-07-03
3112,DPBOM000009386,계획,F5,D1,D7,2022-07-07,2022-06-13
3113,DPBOM000001123,의장,F1,,D3,2022-09-09,2022-08-12
3114,DPBOM000009388,의장,F1,,D3,2022-09-09,2022-09-08
3115,DPBOM000000742,철의장,F1,,D3,2022-07-04,2022-06-02
3116,DPBOM000009390,의장(설치),F5,D1,D7,2022-09-22,2022-09-19
3117,DPBOM000009391,철의장,F5,D1,D7,2022-08-21,2022-07-02
3118,DPBOM000001460,의장(설치),F1,,D3,2022-09-22,2022-08-15
3119,DPBOM000009393,의장(설치),F1,,D3,2022-09-22,2022-09-17
3120,DPBOM000001250,철의장,F1,,D3,2022-08-21,2022-08-16
3121,DPBOM000009395,의장(설치),F5,D1,D7,2022-09-22,2022-09-19
3122,DPBOM000009396,철의장,F5,D1,D7,2022-08-21,2022-07-02
3123,DPBOM000001461,의장(설치),F1,,D3,2022-09-22,2022-08-15
3124,DPBOM000009398,의장(설치),F1,,D3,2022-09-22,2022-09-17
3125,DPBOM000001251,철의장,F1,,D3,2022-08-21,2022-08-16
3126,DPBOM000009400,의장(설치),F5,D1,D7,2022-09-04,2022-09-05
3127,DPBOM000009401,철의장,F5,D1,D7,2022-08-06,2022-08-01
3128,DPBOM000002248,의장(설치),F2,,D4,2022-09-04,2022-08-22
3129,DPBOM000000990,제작,F2,,D4,2022-08-07,2022-07-23
3130,DPBOM000000991,Supp 제작,F2,,D4,2022-08-01,2022-07-23
3131,DPBOM000009405,의장(설치),F2,,D4,2022-08-12,2022-08-05
3132,DPBOM000009406,제작,F2,,D4,2022-07-10,2022-07-08
3133,DPBOM000009407,Supp 제작,F2,,D4,2022-07-10,2022-07-08
3134,DPBOM000009408,의장(설치),F1,,D3,2022-09-04,2022-08-15
3135,DPBOM000009409,의장(설치),F5,D1,D7,2022-09-04,2022-09-05
3136,DPBOM000009410,철의장,F5,D1,D7,2022-08-06,2022-08-01
3137,DPBOM000002249,의장(설치),F2,,D4,2022-09-04,2022-08-22
3138,DPBOM000000992,제작,F2,,D4,2022-08-07,2022-07-23
3139,DPBOM000000993,Supp 제작,F2,,D4,2022-08-01,2022-07-23
3140,DPBOM000009414,의장(설치),F2,,D4,2022-08-12,2022-08-05
3141,DPBOM000009415,제작,F2,,D4,2022-07-10,2022-07-08
3142,DPBOM000009416,Supp 제작,F2,,D4,2022-07-10,2022-07-08
3143,DPBOM000009417,의장(설치),F1,,D3,2022-09-04,2022-08-15
3144,DPBOM000009418,의장(설치),F2,,D4,2022-09-05,2022-08-22
3145,DPBOM000009419,제작,F2,,D4,2022-08-04,2022-06-30
3146,DPBOM000009420,의장(설치),F2,,D4,2022-09-05,2022-08-22
3147,DPBOM000009421,제작,F2,,D4,2022-08-04,2022-06-30
3148,DPBOM000009422,의장(설치),F2,,D4,2022-09-05,2022-08-22
3149,DPBOM000009423,제작,F2,,D4,2022-08-07,2022-07-23
3150,DPBOM000009424,Supp 제작,F2,,D4,2022-08-04,2022-07-23
3151,DPBOM000009425,의장(설치),F2,,D4,2022-09-05,2022-08-22
3152,DPBOM000009426,제작,F2,,D4,2022-08-07,2022-07-23
3153,DPBOM000009427,Supp 제작,F2,,D4,2022-08-04,2022-07-23
3154,DPBOM000009428,의장(설치),F2,,D4,2022-09-08,2022-08-22
3155,DPBOM000009429,제작,F2,,D4,2022-08-04,2022-07-23
3156,DPBOM000009430,Supp 제작,F2,,D4,2022-08-04,2022-07-23
3157,DPBOM000009431,의장(설치),F2,,D4,2022-09-08,2022-08-22
3158,DPBOM000009432,제작,F2,,D4,2022-08-04,2022-07-23
3159,DPBOM000009433,Supp 제작,F2,,D4,2022-08-04,2022-07-23
3160,DPBOM000009434,의장,F1,,D3,2022-09-09,2022-08-19
3161,DPBOM000009435,의장(설치),F5,D1,D7,2022-08-19,2022-08-19
3162,DPBOM000009436,의장(설치),F5,D1,D7,2022-08-19,2022-08-19
3163,DPBOM000001175,의장,F1,,D3,2022-08-13,2022-08-12
3164,DPBOM000000743,철의장,F1,,D3,2022-06-13,2022-06-02
3165,DPBOM000001462,의장(설치),F1,,D3,2022-08-15,2022-08-15
3166,DPBOM000001252,철의장,F1,,D3,2022-08-01,2022-08-07
3167,DPBOM000001463,의장(설치),F1,,D3,2022-08-15,2022-08-15
3168,DPBOM000001253,철의장,F1,,D3,2022-08-01,2022-08-07
3169,DPBOM000009443,계획,F2,,D4,2022-06-17,2022-06-17
3170,DPBOM000001176,의장,F1,,D3,2022-08-14,2022-08-12
3171,DPBOM000000744,철의장,F1,,D3,2022-06-16,2022-06-02
3172,DPBOM000009446,의장(설치),F2,,D4,2022-09-12,2022-08-18
3173,DPBOM000009447,제작,F2,,D4,2022-08-20,2022-08-18
3174,DPBOM000009448,Supp 제작,F2,,D4,2022-08-20,2022-08-18
3175,DPBOM000001494,의장(설치),F1,,D3,2022-08-18,2022-08-15
3176,DPBOM000001301,철의장,F1,,D3,2022-07-23,2022-07-11
3177,DPBOM000009451,의장(설치),F2,,D4,2022-09-12,2022-08-18
3178,DPBOM000009452,제작,F2,,D4,2022-08-20,2022-08-18
3179,DPBOM000009453,Supp 제작,F2,,D4,2022-08-20,2022-08-18
3180,DPBOM000001495,의장(설치),F1,,D3,2022-08-18,2022-08-15
3181,DPBOM000001302,철의장,F1,,D3,2022-07-23,2022-07-11
3182,DPBOM000009456,의장(설치),F7,,D4,2022-08-04,2022-07-26
3183,DPBOM000009457,철의장,F7,,D4,2022-07-04,2022-07-02
3184,DPBOM000009458,의장(설치),F7,,D4,2022-08-04,2022-07-26
3185,DPBOM000009459,철의장,F7,,D4,2022-07-04,2022-07-02
3186,DPBOM000001860,계획,F2,,D4,2022-07-08,2022-07-03
3187,DPBOM000000842,의장,F1,,D3,2022-09-10,2022-08-12
3188,DPBOM000000570,철의장,F1,,D3,2022-07-07,2022-06-02
3189,DPBOM000009463,의장(설치),F2,,D4,2022-10-07,2022-08-18
3190,DPBOM000009464,제작,F2,,D4,2022-09-10,2022-08-18
3191,DPBOM000009465,Supp 제작,F2,,D4,2022-09-10,2022-08-18
3192,DPBOM000009466,계획,F2,,D4,2022-07-10,2022-06-20
3193,DPBOM000001141,철의장,F1,,D3,2022-08-06,2022-08-06
3194,DPBOM000000003,의장(설치),F1,,D3,2022-09-16,2022-08-19
3195,DPBOM000000001,철의장,F1,,D3,2022-08-15,2022-08-01
3196,DPBOM000009470,의장(설치),F2,,D4,2022-10-08,2022-08-18
3197,DPBOM000009471,제작,F2,,D4,2022-09-11,2022-08-18
3198,DPBOM000009472,Supp 제작,F2,,D4,2022-09-11,2022-08-18
3199,DPBOM000000004,의장(설치),F1,,D3,2022-09-16,2022-08-19
3200,DPBOM000000002,철의장,F1,,D3,2022-08-15,2022-08-01
3201,DPBOM000009475,의장,F1,,D3,2022-09-02,2022-08-12
3202,DPBOM000009476,철의장,F1,,D3,2022-06-27,2022-06-02
3203,DPBOM000009477,의장(설치),F1,,D3,2022-09-05,2022-08-19
3204,DPBOM000009478,철의장,F1,,D3,2022-08-07,2022-08-07
3205,DPBOM000009479,의장(설치),F1,,D3,2022-09-05,2022-08-19
3206,DPBOM000009480,철의장,F1,,D3,2022-08-07,2022-08-07
3207,DPBOM000009481,의장,F1,,D3,2022-08-29,2022-08-12
3208,DPBOM000009482,철의장,F1,,D3,2022-06-25,2022-06-02
3209,DPBOM000009483,의장(설치),F1,,D3,2022-09-01,2022-08-19
3210,DPBOM000009484,철의장,F1,,D3,2022-08-01,2022-08-01
3211,DPBOM000009485,의장(설치),F1,,D3,2022-09-01,2022-08-19
3212,DPBOM000009486,철의장,F1,,D3,2022-08-01,2022-08-01
3213,DPBOM000009487,의장,F1,,D3,2022-09-12,2022-08-12
3214,DPBOM000009488,철의장,F1,,D3,2022-07-09,2022-06-02
3215,DPBOM000009489,의장(설치),F1,,D3,2022-09-16,2022-08-19
3216,DPBOM000009490,철의장,F1,,D3,2022-08-15,2022-08-01
3217,DPBOM000009491,의장(설치),F1,,D3,2022-09-16,2022-08-19
3218,DPBOM000009492,철의장,F1,,D3,2022-08-15,2022-08-01
3219,DPBOM000009493,계획,F2,,D4,2022-07-11,2022-07-03
3220,DPBOM000009494,의장,F1,,D3,2022-09-16,2022-08-12
3221,DPBOM000009495,철의장,F1,,D3,2022-07-10,2022-06-09
3222,DPBOM000009496,의장(설치),F1,,D3,2022-09-17,2022-08-19
3223,DPBOM000009497,철의장,F1,,D3,2022-08-18,2022-08-01
3224,DPBOM000009498,의장(설치),F1,,D3,2022-09-17,2022-08-19
3225,DPBOM000009499,철의장,F1,,D3,2022-08-18,2022-08-01
3226,DPBOM000009500,의장(설치),F2,,D4,2022-08-08,2022-07-10
3227,DPBOM000009501,제작,F2,,D4,2022-07-08,2022-07-01
3228,DPBOM000009502,Supp 제작,F2,,D4,2022-07-08,2022-07-01
3229,DPBOM000009503,의장(설치),F2,,D4,2022-08-11,2022-07-10
3230,DPBOM000009504,제작,F2,,D4,2022-07-09,2022-07-01
3231,DPBOM000009505,Supp 제작,F2,,D4,2022-07-09,2022-07-01
3232,DPBOM000009506,의장(설치),F2,,D4,2022-08-12,2022-07-10
3233,DPBOM000009507,제작,F2,,D4,2022-07-10,2022-07-01
3234,DPBOM000009508,Supp 제작,F2,,D4,2022-07-10,2022-07-01
3235,DPBOM000009509,계획,F2,,D4,2022-06-10,2022-06-10
3236,DPBOM000009510,계획,F5,D1,D7,2022-06-10,2022-06-09
3237,DPBOM000009511,의장,F1,,D3,2022-08-14,2022-08-14
3238,DPBOM000009512,철의장,F1,,D3,2022-06-09,2022-06-09
3239,DPBOM000009513,의장(설치),F5,D1,D7,2022-09-08,2022-09-05
3240,DPBOM000009514,철의장,F5,D1,D7,2022-07-31,2022-07-02
3241,DPBOM000009515,의장(설치),F1,,D3,2022-09-08,2022-08-15
3242,DPBOM000009516,의장(설치),F1,,D3,2022-09-08,2022-09-02
3243,DPBOM000009517,철의장,F1,,D3,2022-08-08,2022-08-07
3244,DPBOM000009518,의장(설치),F5,D1,D7,2022-09-08,2022-09-05
3245,DPBOM000009519,철의장,F5,D1,D7,2022-07-31,2022-07-02
3246,DPBOM000009520,의장(설치),F1,,D3,2022-09-08,2022-08-15
3247,DPBOM000009521,의장(설치),F1,,D3,2022-09-08,2022-09-02
3248,DPBOM000009522,철의장,F1,,D3,2022-08-08,2022-08-07
3249,DPBOM000009523,의장(설치),F5,D1,D7,2022-09-04,2022-09-05
3250,DPBOM000009524,철의장,F5,D1,D7,2022-08-11,2022-08-20
3251,DPBOM000009525,의장(설치),F2,,D4,2022-08-05,2022-07-21
3252,DPBOM000009526,제작,F2,,D4,2022-07-03,2022-06-30
3253,DPBOM000009527,Supp 제작,F2,,D4,2022-07-03,2022-06-30
3254,DPBOM000009528,의장(설치),F2,,D4,2022-07-21,2022-07-10
3255,DPBOM000009529,제작,F2,,D4,2022-06-19,2022-06-16
3256,DPBOM000009530,Supp 제작,F2,,D4,2022-06-19,2022-06-16
3257,DPBOM000009531,의장(설치),F1,,D3,2022-08-13,2022-08-08
3258,DPBOM000009532,의장(설치),F7,,D4,2022-08-13,2022-08-06
3259,DPBOM000009533,철의장,F7,,D4,2022-07-04,2022-06-26
3260,DPBOM000009534,의장(설치),F5,D1,D7,2022-09-04,2022-09-05
3261,DPBOM000009535,철의장,F5,D1,D7,2022-08-11,2022-08-20
3262,DPBOM000009536,의장(설치),F2,,D4,2022-08-05,2022-07-21
3263,DPBOM000009537,제작,F2,,D4,2022-07-03,2022-06-30
3264,DPBOM000009538,Supp 제작,F2,,D4,2022-07-03,2022-06-30
3265,DPBOM000009539,의장(설치),F2,,D4,2022-07-21,2022-07-10
3266,DPBOM000009540,제작,F2,,D4,2022-06-19,2022-06-16
3267,DPBOM000009541,Supp 제작,F2,,D4,2022-06-19,2022-06-16
3268,DPBOM000009542,의장(설치),F1,,D3,2022-08-13,2022-08-08
3269,DPBOM000009543,의장(설치),F5,D1,D7,2022-08-13,2022-08-14
3270,DPBOM000009544,의장(설치),F2,,D4,2022-08-08,2022-07-21
3271,DPBOM000009545,제작,F2,,D4,2022-07-08,2022-06-30
3272,DPBOM000009546,의장(설치),F5,D1,D7,2022-08-13,2022-08-14
3273,DPBOM000009547,의장(설치),F2,,D4,2022-08-08,2022-07-21
3274,DPBOM000009548,제작,F2,,D4,2022-07-08,2022-06-30
3275,DPBOM000009549,의장(설치),F7,,D4,2022-12-10,2022-12-01
3276,DPBOM000009550,의장(설치),F7,,D4,2022-12-10,2022-12-01
3277,DPBOM000009551,계획,F2,,D4,2022-06-16,2022-06-10
3278,DPBOM000009552,계획,F5,D1,D7,2022-06-16,2022-06-13
3279,DPBOM000009553,의장,F1,,D3,2022-08-13,2022-08-12
3280,DPBOM000009554,의장,F1,,D3,2022-08-13,2022-08-13
3281,DPBOM000009555,철의장,F1,,D3,2022-06-13,2022-06-02
3282,DPBOM000009556,의장(설치),F5,D1,D7,2022-09-09,2022-09-05
3283,DPBOM000009557,철의장,F5,D1,D7,2022-08-01,2022-07-02
3284,DPBOM000009558,의장(설치),F1,,D3,2022-09-09,2022-08-15
3285,DPBOM000009559,의장(설치),F1,,D3,2022-09-09,2022-09-02
3286,DPBOM000009560,철의장,F1,,D3,2022-08-11,2022-08-06
3287,DPBOM000009561,의장(설치),F5,D1,D7,2022-09-09,2022-09-05
3288,DPBOM000009562,철의장,F5,D1,D7,2022-08-01,2022-07-02
3289,DPBOM000009563,의장(설치),F1,,D3,2022-09-09,2022-08-15
3290,DPBOM000009564,의장(설치),F1,,D3,2022-09-09,2022-09-02
3291,DPBOM000009565,철의장,F1,,D3,2022-08-11,2022-08-06
3292,DPBOM000009566,의장(설치),F2,,D4,2022-08-08,2022-07-21
3293,DPBOM000009567,제작,F2,,D4,2022-07-08,2022-07-03
3294,DPBOM000009568,Supp 제작,F2,,D4,2022-07-08,2022-07-03
3295,DPBOM000009569,의장(설치),F2,,D4,2022-08-08,2022-07-21
3296,DPBOM000009570,제작,F2,,D4,2022-07-08,2022-07-03
3297,DPBOM000009571,Supp 제작,F2,,D4,2022-07-08,2022-07-03
3298,DPBOM000009572,의장(설치),F7,,D4,2022-08-19,2022-08-11
3299,DPBOM000009573,철의장,F7,,D4,2022-07-09,2022-07-07
3300,DPBOM000009574,의장(설치),F5,D1,D7,2022-08-19,2022-08-19
3301,DPBOM000009575,철의장,F5,D1,D7,2022-08-21,2022-08-22
3302,DPBOM000009576,의장(설치),F2,,D4,2022-08-11,2022-07-21
3303,DPBOM000009577,제작,F2,,D4,2022-07-09,2022-07-03
3304,DPBOM000009578,Supp 제작,F2,,D4,2022-07-09,2022-07-03
3305,DPBOM000009579,의장(설치),F1,,D3,2022-08-19,2022-08-08
3306,DPBOM000009580,의장(설치),F7,,D4,2022-08-20,2022-08-11
3307,DPBOM000009581,철의장,F7,,D4,2022-07-10,2022-06-26
3308,DPBOM000009582,의장(설치),F5,D1,D7,2022-08-20,2022-08-20
3309,DPBOM000009583,철의장,F5,D1,D7,2022-08-21,2022-08-22
3310,DPBOM000009584,의장(설치),F2,,D4,2022-08-12,2022-07-21
3311,DPBOM000009585,제작,F2,,D4,2022-07-10,2022-07-03
3312,DPBOM000009586,Supp 제작,F2,,D4,2022-07-10,2022-07-03
3313,DPBOM000009587,의장(설치),F1,,D3,2022-08-20,2022-08-08
3314,DPBOM000009588,의장(설치),F2,,D4,2022-07-29,2022-07-21
3315,DPBOM000009589,제작,F2,,D4,2022-07-04,2022-06-30
3316,DPBOM000009590,의장(설치),F2,,D4,2022-07-29,2022-07-21
3317,DPBOM000009591,제작,F2,,D4,2022-07-04,2022-06-30
3318,DPBOM000009592,계획,F2,,D4,2022-07-23,2022-06-17
3319,DPBOM000009593,계획,F5,D1,D7,2022-07-23,2022-06-13
3320,DPBOM000009594,의장,F1,,D3,2022-09-19,2022-08-12
3321,DPBOM000009595,의장,F1,,D3,2022-09-19,2022-08-16
3322,DPBOM000009596,철의장,F1,,D3,2022-07-22,2022-06-02
3323,DPBOM000009597,의장(설치),F5,D1,D7,2022-09-24,2022-09-23
3324,DPBOM000009598,철의장,F5,D1,D7,2022-08-29,2022-07-30
3325,DPBOM000009599,의장(설치),F1,,D3,2022-09-24,2022-08-15
3326,DPBOM000009600,의장(설치),F1,,D3,2022-09-24,2022-08-19
3327,DPBOM000009601,철의장,F1,,D3,2022-08-29,2022-08-01
3328,DPBOM000009602,의장(설치),F5,D1,D7,2022-09-24,2022-09-23
3329,DPBOM000009603,철의장,F5,D1,D7,2022-08-29,2022-07-30
3330,DPBOM000009604,의장(설치),F1,,D3,2022-09-24,2022-08-15
3331,DPBOM000009605,의장(설치),F1,,D3,2022-09-24,2022-08-19
3332,DPBOM000009606,철의장,F1,,D3,2022-08-29,2022-08-01
3333,DPBOM000009607,의장(설치),F2,,D4,2022-07-29,2022-07-10
3334,DPBOM000009608,제작,F2,,D4,2022-06-26,2022-06-26
3335,DPBOM000009609,의장(설치),F2,,D4,2022-07-29,2022-07-10
3336,DPBOM000009610,제작,F2,,D4,2022-06-26,2022-06-26
3337,DPBOM000009611,의장(설치),F5,D1,D7,2022-09-04,2022-07-29
3338,DPBOM000009612,철의장,F5,D1,D7,2022-08-07,2022-06-27
3339,DPBOM000009613,의장(설치),F2,,D4,2022-07-29,2022-07-10
3340,DPBOM000009614,제작,F2,,D4,2022-06-27,2022-06-26
3341,DPBOM000009615,Supp 제작,F2,,D4,2022-08-07,2022-06-23
3342,DPBOM000009616,의장(설치),F1,,D3,2022-09-26,2022-08-18
3343,DPBOM000009617,의장(설치),F5,D1,D7,2022-09-04,2022-07-29
3344,DPBOM000009618,철의장,F5,D1,D7,2022-08-06,2022-06-27
3345,DPBOM000009619,의장(설치),F2,,D4,2022-07-29,2022-07-10
3346,DPBOM000009620,제작,F2,,D4,2022-06-27,2022-06-26
3347,DPBOM000009621,Supp 제작,F2,,D4,2022-08-06,2022-06-23
3348,DPBOM000009622,의장(설치),F1,,D3,2022-09-26,2022-08-18
3349,DPBOM000009623,의장(설치),F5,D1,D7,2022-09-08,2022-09-05
3350,DPBOM000009624,철의장,F5,D1,D7,2022-08-08,2022-06-30
3351,DPBOM000009625,의장(설치),F2,,D4,2022-07-31,2022-07-10
3352,DPBOM000009626,제작,F2,,D4,2022-07-04,2022-06-26
3353,DPBOM000009627,Supp 제작,F2,,D4,2022-09-04,2022-06-23
3354,DPBOM000009628,의장(설치),F5,D1,D7,2022-09-05,2022-09-05
3355,DPBOM000009629,철의장,F5,D1,D7,2022-08-07,2022-06-30
3356,DPBOM000009630,의장(설치),F2,,D4,2022-07-31,2022-07-10
3357,DPBOM000009631,제작,F2,,D4,2022-07-04,2022-06-26
3358,DPBOM000009632,Supp 제작,F2,,D4,2022-09-03,2022-06-23
3359,DPBOM000009633,의장(설치),F7,,D4,2023-01-13,2022-12-30
3360,DPBOM000009634,철의장,F1,,D3,2022-12-22,2022-08-20
3361,DPBOM000009635,의장(설치),F7,,D4,2023-01-13,2022-12-30
3362,DPBOM000009636,철의장,F1,,D3,2022-12-22,2022-08-20
3363,DPBOM000009637,계획,F2,,D4,2022-07-23,2022-06-17
3364,DPBOM000009638,계획,F5,D1,D7,2022-07-23,2022-06-13
3365,DPBOM000009639,의장,F1,,D3,2022-09-19,2022-08-12
3366,DPBOM000009640,의장,F1,,D3,2022-09-19,2022-08-16
3367,DPBOM000009641,철의장,F1,,D3,2022-07-22,2022-06-09
3368,DPBOM000009642,의장(설치),F5,D1,D7,2022-09-24,2022-09-23
3369,DPBOM000009643,철의장,F5,D1,D7,2022-08-29,2022-07-30
3370,DPBOM000009644,의장(설치),F1,,D3,2022-09-24,2022-08-15
3371,DPBOM000009645,의장(설치),F1,,D3,2022-09-24,2022-08-19
3372,DPBOM000009646,철의장,F1,,D3,2022-08-29,2022-08-01
3373,DPBOM000009647,의장(설치),F5,D1,D7,2022-09-24,2022-09-23
3374,DPBOM000009648,철의장,F5,D1,D7,2022-08-29,2022-08-29
3375,DPBOM000009649,의장(설치),F1,,D3,2022-09-24,2022-08-15
3376,DPBOM000009650,의장(설치),F1,,D3,2022-09-24,2022-08-19
3377,DPBOM000009651,철의장,F1,,D3,2022-08-29,2022-08-01
3378,DPBOM000009652,의장(설치),F5,D1,D7,2022-09-03,2022-09-03
3379,DPBOM000009653,의장(설치),F2,,D4,2022-07-29,2022-07-10
3380,DPBOM000009654,제작,F2,,D4,2022-06-26,2022-06-26
3381,DPBOM000009655,의장(설치),F2,,D4,2022-07-25,2022-07-10
3382,DPBOM000009656,제작,F2,,D4,2022-06-26,2022-06-26
3383,DPBOM000009657,Supp 제작,F2,,D4,2022-09-01,2022-07-08
3384,DPBOM000009658,의장(설치),F5,D1,D7,2022-09-04,2022-07-29
3385,DPBOM000009659,철의장,F5,D1,D7,2022-08-07,2022-06-27
3386,DPBOM000009660,의장(설치),F2,,D4,2022-07-29,2022-07-10
3387,DPBOM000009661,제작,F2,,D4,2022-06-27,2022-06-26
3388,DPBOM000009662,Supp 제작,F2,,D4,2022-08-07,2022-06-25
3389,DPBOM000009663,의장(설치),F1,,D3,2022-09-26,2022-08-18
3390,DPBOM000009664,철의장,F1,,D3,2022-09-04,2022-09-03
3391,DPBOM000009665,의장(설치),F7,,D4,2022-09-04,2022-07-26
3392,DPBOM000009666,철의장,F7,,D4,2022-08-06,2022-06-26
3393,DPBOM000009667,의장(설치),F5,D1,D7,2022-09-04,2022-07-29
3394,DPBOM000009668,철의장,F5,D1,D7,2022-08-06,2022-06-27
3395,DPBOM000009669,의장(설치),F2,,D4,2022-07-29,2022-07-10
3396,DPBOM000009670,제작,F2,,D4,2022-06-27,2022-06-26
3397,DPBOM000009671,Supp 제작,F2,,D4,2022-08-06,2022-06-25
3398,DPBOM000009672,의장(설치),F1,,D3,2022-09-26,2022-08-18
3399,DPBOM000009673,철의장,F1,,D3,2022-09-04,2022-09-03
3400,DPBOM000009674,의장(설치),F7,,D4,2022-09-08,2022-07-26
3401,DPBOM000009675,철의장,F7,,D4,2022-08-08,2022-06-26
3402,DPBOM000009676,의장(설치),F5,D1,D7,2022-09-08,2022-09-05
3403,DPBOM000009677,철의장,F5,D1,D7,2022-09-04,2022-07-31
3404,DPBOM000009678,의장(설치),F2,,D4,2022-07-31,2022-07-10
3405,DPBOM000009679,제작,F2,,D4,2022-06-30,2022-06-26
3406,DPBOM000009680,Supp 제작,F2,,D4,2022-06-30,2022-06-27
3407,DPBOM000009681,철의장,F1,,D3,2022-08-08,2022-08-08
3408,DPBOM000009682,의장(설치),F7,,D4,2022-09-05,2022-07-26
3409,DPBOM000009683,철의장,F7,,D4,2022-08-07,2022-06-26
3410,DPBOM000009684,의장(설치),F5,D1,D7,2022-09-05,2022-09-05
3411,DPBOM000009685,철의장,F5,D1,D7,2022-09-03,2022-07-31
3412,DPBOM000009686,의장(설치),F2,,D4,2022-07-31,2022-07-10
3413,DPBOM000009687,제작,F2,,D4,2022-06-30,2022-06-26
3414,DPBOM000009688,Supp 제작,F2,,D4,2022-06-30,2022-06-27
3415,DPBOM000009689,철의장,F1,,D3,2022-08-07,2022-08-07
3416,DPBOM000009690,계획,F2,,D4,2022-07-29,2022-07-29
3417,DPBOM000009691,계획,F5,D1,D7,2022-08-29,2022-07-29
3418,DPBOM000009692,의장,F1,,D3,2022-10-24,2022-09-23
3419,DPBOM000009693,의장,F1,,D3,2022-10-22,2022-09-18
3420,DPBOM000009694,철의장,F1,,D3,2022-09-12,2022-09-12
3421,DPBOM000009695,의장(설치),F5,D1,D7,2022-10-22,2022-09-16
3422,DPBOM000009696,철의장,F5,D1,D7,2022-09-26,2022-09-01
3423,DPBOM000009697,의장(설치),F2,,D4,2022-09-25,2022-08-12
3424,DPBOM000009698,제작,F2,,D4,2022-09-01,2022-08-18
3425,DPBOM000009699,Supp 제작,F2,,D4,2022-09-01,2022-08-18
3426,DPBOM000009700,의장(설치),F1,,D3,2022-10-29,2022-09-25
3427,DPBOM000009701,의장(설치),F1,,D3,2022-10-29,2022-09-23
3428,DPBOM000009702,철의장,F1,,D3,2022-09-26,2022-09-03
3429,DPBOM000009703,철의장,F1,,D3,2022-09-29,2022-07-29
3430,DPBOM000009704,의장(설치),F5,D1,D7,2022-10-22,2022-09-16
3431,DPBOM000009705,철의장,F5,D1,D7,2022-09-26,2022-09-01
3432,DPBOM000009706,의장(설치),F2,,D4,2022-09-25,2022-08-12
3433,DPBOM000009707,제작,F2,,D4,2022-09-01,2022-08-18
3434,DPBOM000009708,Supp 제작,F2,,D4,2022-09-01,2022-08-18
3435,DPBOM000009709,의장(설치),F1,,D3,2022-10-29,2022-09-25
3436,DPBOM000009710,의장(설치),F1,,D3,2022-10-29,2022-09-23
3437,DPBOM000009711,철의장,F1,,D3,2022-09-26,2022-09-03
3438,DPBOM000009712,철의장,F1,,D3,2022-09-29,2022-07-29
3439,DPBOM000009713,의장(설치),F5,,D7,2022-11-25,
3440,DPBOM000009714,계획,F2,,D4,2022-08-21,2022-08-21
3441,DPBOM000009715,계획,F5,D1,D7,2022-08-21,2022-08-21
3442,DPBOM000009716,의장,F1,,D3,2022-10-29,2022-09-10
3443,DPBOM000009717,의장,F1,,D3,2022-10-31,2022-10-07
3444,DPBOM000009718,철의장,F1,,D3,2022-09-10,2022-06-26
